Bell ID,Place,Dedication,Region,Tower ID,Grid Ref,Latitude,Longitude,Ring ID,Collection Type,Ring Size,Bell Role,Bell Name,Weight (lbs),Weight (approx),Nominal (Hz),Note,Diameter (in),Cast Date,Listed,Founder,Founder Uncertain,Caster,Canons,Turnings,Cracked,Frame ID,In Pit,Modification Date
20655,Eye,S Peter & S Paul,Suffolk,14555,TM148737,52.32021,1.15135,4556,full-circle ring,8,6,,1261,,741,F♯,41,1640,,Miles I Graye,,,conventional,eighth,,2518,Y,17/06/2023 21:11
20656,Eye,S Peter & S Paul,Suffolk,14555,TM148737,52.32021,1.15135,4556,full-circle ring,8,7,,1656,,662.5,E,44.5,c1499,Y,Richard II Brasyer,Y,,conventional,eighth,,2518,Y,17/06/2023 21:11
2493,Eye,S Peter & S Paul,Suffolk,14555,TM148737,52.32021,1.15135,4556,full-circle ring,8,8,,2165,,590,D,49,1961,,Mears & Stainbank,,,flat,unturned,,2518,Y,17/06/2023 21:11
20657,Eyke,All Saints,Suffolk,15882,TM317517,52.1157,1.38305,5883,full-circle ring,3 U/R,1,,672,Y,,C♯,31.89,c1700,,(unidentified),,,conventional,,,2519,Y,09/12/2020 11:20
20658,Eyke,All Saints,Suffolk,15882,TM317517,52.1157,1.38305,5883,full-circle ring,3 U/R,2,,728,Y,,B,32,1706,,Henry Pleasant,,,conventional,,cracked,2519,Y,09/12/2020 11:20
2494,Eyke,All Saints,Suffolk,15882,TM317517,52.1157,1.38305,5883,full-circle ring,3 U/R,3,,896,Y,,A♯,35.19,c1470,Y,Bury St Edmunds foundry,,,conventional,,,2519,Y,09/12/2020 11:20
20659,Eynesbury,S Mary,Cambridgeshire,12418,TL183598,52.22392,-0.26824,2419,full-circle ring,6,1,,666,,1239.5,D♯,31.06,1810,,Robert Taylor,,,conventional,,,2520,Y,09/12/2020 11:20
20660,Eynesbury,S Mary,Cambridgeshire,12418,TL183598,52.22392,-0.26824,2419,full-circle ring,6,2,,655,,1106,C♯,31,1810,,Robert Taylor,,,conventional,,,2520,Y,09/12/2020 11:20
20661,Eynesbury,S Mary,Cambridgeshire,12418,TL183598,52.22392,-0.26824,2419,full-circle ring,6,3,,754,,986.5,B,33.25,1810,,Robert Taylor,,,conventional,,,2520,Y,09/12/2020 11:20
20662,Eynesbury,S Mary,Cambridgeshire,12418,TL183598,52.22392,-0.26824,2419,full-circle ring,6,4,,838,,926,A♯,34.5,1810,,Robert Taylor,,,conventional,,,2520,Y,09/12/2020 11:20
20663,Eynesbury,S Mary,Cambridgeshire,12418,TL183598,52.22392,-0.26824,2419,full-circle ring,6,5,,962,,826,G♯,36,1810,,Robert Taylor,,,conventional,,,2520,Y,09/12/2020 11:20
2495,Eynesbury,S Mary,Cambridgeshire,12418,TL183598,52.22392,-0.26824,2419,full-circle ring,6,6,,1483,,740.5,F♯,42.75,1810,,Robert Taylor,,,conventional,,,2520,Y,09/12/2020 11:20
20665,Eynsford,S Martin,Kent,16796,TQ540654,51.36744,0.21139,6797,full-circle ring,8,1,,407,,1547,F♯,25.13,1903,,Mears & Stainbank,,,removed,,,,Y,09/12/2020 11:20
20666,Eynsford,S Martin,Kent,16796,TQ540654,51.36744,0.21139,6797,full-circle ring,8,2,,420,,1445,E♯,26.25,1903,,Mears & Stainbank,,,removed,,,,Y,09/12/2020 11:20
20667,Eynsford,S Martin,Kent,16796,TQ540654,51.36744,0.21139,6797,full-circle ring,8,3,,449,,1284,D♯,27.5,1897,,Mears & Stainbank,,,removed,,,,Y,09/12/2020 11:20
20668,Eynsford,S Martin,Kent,16796,TQ540654,51.36744,0.21139,6797,full-circle ring,8,4,,534,,1149.5,C♯,29.25,1897,,Mears & Stainbank,,,removed,,,,Y,09/12/2020 11:20
20669,Eynsford,S Martin,Kent,16796,TQ540654,51.36744,0.21139,6797,full-circle ring,8,5,,613,,1023,B,31.5,1897,,Mears & Stainbank,,,removed,,,,Y,09/12/2020 11:20
20670,Eynsford,S Martin,Kent,16796,TQ540654,51.36744,0.21139,6797,full-circle ring,8,6,,627,,956,A♯,33,1906,,Mears & Stainbank,,,removed,,,,Y,09/12/2020 11:20
20671,Eynsford,S Martin,Kent,16796,TQ540654,51.36744,0.21139,6797,full-circle ring,8,7,,863,,858.5,G♯,36,1746,,Thomas Lester,,,removed,,,,Y,09/12/2020 11:20
2496,Eynsford,S Martin,Kent,16796,TQ540654,51.36744,0.21139,6797,full-circle ring,8,8,,1077,,760,F♯,39.25,1906,,Mears & Stainbank,,,removed,,,,Y,09/12/2020 11:20
20672,Eynsham,S Leonard,Oxfordshire,12304,SP432092,51.7801,-1.37386,2305,full-circle ring,6,1,,402,,1341.6,E,25.75,1895,,John Taylor & Co,,,removed,eighth,,2521,Y,31/01/2025 19:46
20673,Eynsham,S Leonard,Oxfordshire,12304,SP432092,51.7801,-1.37386,2305,full-circle ring,6,2,,468,,1202.1,D,27.56,1895,,John Taylor & Co,,,removed,eighth,,2521,Y,31/01/2025 19:47
20674,Eynsham,S Leonard,Oxfordshire,12304,SP432092,51.7801,-1.37386,2305,full-circle ring,6,3,,499,,1073,C,28.06,1653,,James Keene,,,conventional,multiple,,2521,Y,31/01/2025 19:49
20675,Eynsham,S Leonard,Oxfordshire,12304,SP432092,51.7801,-1.37386,2305,full-circle ring,6,4,,624,,1004,B,31.13,1895,,John Taylor & Co,,,removed,eighth,,2521,Y,31/01/2025 19:50
20676,Eynsham,S Leonard,Oxfordshire,12304,SP432092,51.7801,-1.37386,2305,full-circle ring,6,5,,744,,897.5,A,32.38,1673,,Richard Keene,,,conventional,multiple,,2521,Y,31/01/2025 19:51
2497,Eynsham,S Leonard,Oxfordshire,12304,SP432092,51.7801,-1.37386,2305,full-circle ring,6,6,,976,,801.9,G,37.81,1895,,John Taylor & Co,,,removed,eighth,,2521,Y,31/01/2025 19:53
64547,Eyrewell Forest,"Karearea Bells, Rangiora","South Island, New Zealand",25213,,,,17273,lightweight ring,8,1,,6.5625,,,G,,2014,,Matthew Higby & Co,,,,,,,,02/03/2025 19:57
64548,Eyrewell Forest,"Karearea Bells, Rangiora","South Island, New Zealand",25213,,,,17273,lightweight ring,8,2,,6.625,,,F♯,,2014,,Matthew Higby & Co,,,,,,,,02/03/2025 19:57
64549,Eyrewell Forest,"Karearea Bells, Rangiora","South Island, New Zealand",25213,,,,17273,lightweight ring,8,3,,6.5,,,E,,2014,,Matthew Higby & Co,,,,,,,,02/03/2025 19:57
64550,Eyrewell Forest,"Karearea Bells, Rangiora","South Island, New Zealand",25213,,,,17273,lightweight ring,8,4,,6.5,,,D,,2014,,Matthew Higby & Co,,,,,,,,02/03/2025 19:57
64551,Eyrewell Forest,"Karearea Bells, Rangiora","South Island, New Zealand",25213,,,,17273,lightweight ring,8,5,,7.6875,,,C,,2014,,Matthew Higby & Co,,,,,,,,02/03/2025 19:57
64552,Eyrewell Forest,"Karearea Bells, Rangiora","South Island, New Zealand",25213,,,,17273,lightweight ring,8,6,,7.5,,,B,,2014,,Matthew Higby & Co,,,,,,,,02/03/2025 19:57
64553,Eyrewell Forest,"Karearea Bells, Rangiora","South Island, New Zealand",25213,,,,17273,lightweight ring,8,7,,7.1875,,,A,,2014,,Matthew Higby & Co,,,,,,,,02/03/2025 19:57
64554,Eyrewell Forest,"Karearea Bells, Rangiora","South Island, New Zealand",25213,,,,17273,lightweight ring,8,8,,10.375,,784,G,,2014,,Matthew Higby & Co,,,,,,,,02/03/2025 19:57
20678,Eythorne,S Peter & S Paul,Kent,12446,TR279497,51.20116,1.26162,2447,full-circle ring,5,1,,471,,1371,F,27,1924,,Mears & Stainbank,,,,,,2522,Y,09/12/2020 11:20
20679,Eythorne,S Peter & S Paul,Kent,12446,TR279497,51.20116,1.26162,2447,full-circle ring,5,2,,532,Y,1211,E♭,29.13,1896,,John Warner & Sons,,,,,,2522,Y,09/12/2020 11:20
20680,Eythorne,S Peter & S Paul,Kent,12446,TR279497,51.20116,1.26162,2447,full-circle ring,5,3,,588,Y,1144,D,30.44,1622,,Joseph Hatch,,,,,,2522,Y,09/12/2020 11:20
20681,Eythorne,S Peter & S Paul,Kent,12446,TR279497,51.20116,1.26162,2447,full-circle ring,5,4,,756,Y,1025,C,33.31,c1440,Y,William Chamberlain,,,removed,,,2522,Y,09/12/2020 11:20
2498,Eythorne,S Peter & S Paul,Kent,12446,TR279497,51.20116,1.26162,2447,full-circle ring,5,5,,896,Y,913,B♭,36.25,c1440,Y,William Chamberlain,,,removed,,,2522,Y,09/12/2020 11:20
20682,Eyton upon the Weald Moors,S Catherine,Shropshire,11544,SJ650148,52.72999,-2.51841,1545,full-circle ring,3 U/R,1,,140,Y,2249.5,D♭,17.5,1732,,Abraham II Rudhall,,,conventional,unturned,,2523,Y,09/12/2020 11:20
20683,Eyton upon the Weald Moors,S Catherine,Shropshire,11544,SJ650148,52.72999,-2.51841,1545,full-circle ring,3 U/R,2,,168,Y,2077.5,C,18.25,1732,,Abraham II Rudhall,,,conventional,unturned,,2523,Y,09/12/2020 11:20
2499,Eyton upon the Weald Moors,S Catherine,Shropshire,11544,SJ650148,52.72999,-2.51841,1545,full-circle ring,3 U/R,3,,196,Y,1868,B♭,19.75,1732,,Abraham II Rudhall,,,conventional,unturned,,2523,Y,09/12/2020 11:20
14246,Fairfield,S Peter,Derbyshire,11560,SK066741,53.26425,-1.90157,1561,full-circle ring,8,1,,378,,1507,F♯,24.38,1949,,John Taylor & Co,,,flat,,,1300,Y,09/12/2020 11:20
14247,Fairfield,S Peter,Derbyshire,11560,SK066741,53.26425,-1.90157,1561,full-circle ring,8,2,,418,,1412,E♯,24.88,1949,,John Taylor & Co,,,flat,,,1300,Y,09/12/2020 11:20
14248,Fairfield,S Peter,Derbyshire,11560,SK066741,53.26425,-1.90157,1561,full-circle ring,8,3,,424,,1265,D♯,26.38,1923,,John Taylor & Co,,,flat,,,1300,Y,09/12/2020 11:20
14249,Fairfield,S Peter,Derbyshire,11560,SK066741,53.26425,-1.90157,1561,full-circle ring,8,4,,470,,1128,C♯,27.88,1923,,John Taylor & Co,,,flat,,,1300,Y,09/12/2020 11:20
14250,Fairfield,S Peter,Derbyshire,11560,SK066741,53.26425,-1.90157,1561,full-circle ring,8,5,,588,,1004,B,30.25,1923,,John Taylor & Co,,,flat,,,1300,Y,09/12/2020 11:20
14251,Fairfield,S Peter,Derbyshire,11560,SK066741,53.26425,-1.90157,1561,full-circle ring,8,6,,748,,946,A♯,32.38,1923,,John Taylor & Co,,,flat,,,1300,Y,09/12/2020 11:20
14252,Fairfield,S Peter,Derbyshire,11560,SK066741,53.26425,-1.90157,1561,full-circle ring,8,7,,959,,845.5,G♯,36,1923,,John Taylor & Co,,,flat,,,1300,Y,09/12/2020 11:20
1262,Fairfield,S Peter,Derbyshire,11560,SK066741,53.26425,-1.90157,1561,full-circle ring,8,8,,1354,,751,F♯,40.25,1923,,John Taylor & Co,,,flat,,,1300,Y,09/12/2020 11:20
20684,Fairfield,S Thomas a Becket,Kent,16768,TQ966264,51.00414,0.80172,6769,full-circle ring,3,1,,194,,1883,A♯,19.88,1913,,Mears & Stainbank,,,,,,2524,Y,09/12/2020 11:20
20685,Fairfield,S Thomas a Becket,Kent,16768,TQ966264,51.00414,0.80172,6769,full-circle ring,3,2,,262,,1704.5,G♯,21.88,1913,,Mears & Stainbank,,,,,,2524,Y,09/12/2020 11:20
2500,Fairfield,S Thomas a Becket,Kent,16768,TQ966264,51.00414,0.80172,6769,full-circle ring,3,3,,347,,1511.5,F♯,24,1913,,Mears & Stainbank,,,,,,2524,Y,09/12/2020 11:20
20686,Fairford,S Mary V,Gloucestershire,10862,SP151011,51.7091,-1.78207,863,full-circle ring,8,1,,445,,1324,E,26.5,1927,,John Taylor & Co,,,flat,unturned,,2525,Y,09/12/2020 11:20
20687,Fairford,S Mary V,Gloucestershire,10862,SP151011,51.7091,-1.78207,863,full-circle ring,8,2,,479,,1246,D♯,27.5,1927,,John Taylor & Co,,,flat,unturned,,2525,Y,09/12/2020 11:20
20688,Fairford,S Mary V,Gloucestershire,10862,SP151011,51.7091,-1.78207,863,full-circle ring,8,3,,544,,1112,C♯,28.88,1927,,John Taylor & Co,,,flat,unturned,,2525,Y,09/12/2020 11:20
20689,Fairford,S Mary V,Gloucestershire,10862,SP151011,51.7091,-1.78207,863,full-circle ring,8,4,,600,,990.5,B,30.63,1927,,John Taylor & Co,,,flat,unturned,,2525,Y,09/12/2020 11:20
20690,Fairford,S Mary V,Gloucestershire,10862,SP151011,51.7091,-1.78207,863,full-circle ring,8,5,,816,,884,A,33.75,1927,,John Taylor & Co,,,flat,unturned,,2525,Y,09/12/2020 11:20
20691,Fairford,S Mary V,Gloucestershire,10862,SP151011,51.7091,-1.78207,863,full-circle ring,8,6,,1018,,832.5,G♯,36.5,1927,,John Taylor & Co,,,flat,unturned,,2525,Y,09/12/2020 11:20
20692,Fairford,S Mary V,Gloucestershire,10862,SP151011,51.7091,-1.78207,863,full-circle ring,8,7,,1358,,740.5,F♯,40.63,1927,,John Taylor & Co,,,flat,unturned,,2525,Y,09/12/2020 11:20
2501,Fairford,S Mary V,Gloucestershire,10862,SP151011,51.7091,-1.78207,863,full-circle ring,8,8,,1934,,660,E,45.38,1927,,John Taylor & Co,,,flat,unturned,,2525,Y,09/12/2020 11:20
20693,Fairstead,S Mary,Essex,10407,TL767166,51.82086,0.56351,408,full-circle ring,4 U/R,1,,448,Y,,,27.25,1725,,Thomas Gardiner,,,conventional,unturned,,2526,Y,09/12/2020 11:20
20694,Fairstead,S Mary,Essex,10407,TL767166,51.82086,0.56351,408,full-circle ring,4 U/R,2,,560,Y,,,28.38,1785,,Thomas Osborn,,,conventional,unturned,,2526,Y,09/12/2020 11:20
20695,Fairstead,S Mary,Essex,10407,TL767166,51.82086,0.56351,408,full-circle ring,4 U/R,3,,616,Y,,,29.25,c1350,Y,Peter de Weston,,,conventional,quarter,,2526,Y,09/12/2020 11:20
2502,Fairstead,S Mary,Essex,10407,TL767166,51.82086,0.56351,408,full-circle ring,4 U/R,4,,756,Y,,,33.5,1601,Y,Richard Bowler,,,conventional,unturned,,2526,Y,09/12/2020 11:20
20696,Fairwarp,Christ Church,East Sussex,16191,TQ466267,51.02178,0.08888,6192,full-circle ring,8,1,,502,,1459.8,F♯,26.5,1936,,Gillett & Johnston,,,flat,unturned,,2527,Y,09/12/2020 11:20
20697,Fairwarp,Christ Church,East Sussex,16191,TQ466267,51.02178,0.08888,6192,full-circle ring,8,2,,521,,1367,E♯,27,1936,,Gillett & Johnston,,,flat,unturned,,2527,Y,09/12/2020 11:20
20698,Fairwarp,Christ Church,East Sussex,16191,TQ466267,51.02178,0.08888,6192,full-circle ring,8,3,,537,,1214.6,D♯,28.56,1936,,Gillett & Johnston,,,flat,unturned,,2527,Y,09/12/2020 11:20
20699,Fairwarp,Christ Church,East Sussex,16191,TQ466267,51.02178,0.08888,6192,full-circle ring,8,4,,628,,1095.6,C♯,30.38,1936,,Gillett & Johnston,,,flat,unturned,,2527,Y,09/12/2020 11:20
20700,Fairwarp,Christ Church,East Sussex,16191,TQ466267,51.02178,0.08888,6192,full-circle ring,8,5,,811,,971.4,B,33.5,1936,,Gillett & Johnston,,,flat,unturned,,2527,Y,09/12/2020 11:20
20701,Fairwarp,Christ Church,East Sussex,16191,TQ466267,51.02178,0.08888,6192,full-circle ring,8,6,,893,,912.8,A♯,34.94,1936,,Gillett & Johnston,,,flat,unturned,,2527,Y,09/12/2020 11:20
20702,Fairwarp,Christ Church,East Sussex,16191,TQ466267,51.02178,0.08888,6192,full-circle ring,8,7,,1186,,819.4,G♯,38.38,1936,,Gillett & Johnston,,,flat,unturned,,2527,Y,09/12/2020 11:20
2503,Fairwarp,Christ Church,East Sussex,16191,TQ466267,51.02178,0.08888,6192,full-circle ring,8,8,,1736,,729,F♯,43.5,1936,,Gillett & Johnston,,,flat,unturned,,2527,Y,09/12/2020 11:20
20703,Fakenham,S Peter & S Paul,Norfolk,16447,TF919296,52.83061,0.84719,6448,full-circle ring,8,1,,672,Y,1258.5,E♭,30,1746,,Thomas Lester,,,removed,,,2528,Y,09/12/2020 11:20
20704,Fakenham,S Peter & S Paul,Norfolk,16447,TF919296,52.83061,0.84719,6448,full-circle ring,8,2,,700,Y,1177,D,30.5,1746,,Thomas Lester,,,removed,,,2528,Y,09/12/2020 11:20
20705,Fakenham,S Peter & S Paul,Norfolk,16447,TF919296,52.83061,0.84719,6448,full-circle ring,8,3,,756,Y,1034.5,C,32.25,1891,,John Warner & Sons,,,removed,,,2528,Y,09/12/2020 11:20
20706,Fakenham,S Peter & S Paul,Norfolk,16447,TF919296,52.83061,0.84719,6448,full-circle ring,8,4,,840,Y,931,B♭,33.75,1639,,(unidentified),,,removed,,,2528,Y,09/12/2020 11:20
20707,Fakenham,S Peter & S Paul,Norfolk,16447,TF919296,52.83061,0.84719,6448,full-circle ring,8,5,,934,,851.5,A♭,36,1925,,Alfred Bowell,,,removed,,,2528,Y,09/12/2020 11:20
20708,Fakenham,S Peter & S Paul,Norfolk,16447,TF919296,52.83061,0.84719,6448,full-circle ring,8,6,,1260,Y,788.5,G,39.5,1669,,John Darbie,,,removed,,,2528,Y,09/12/2020 11:20
20709,Fakenham,S Peter & S Paul,Norfolk,16447,TF919296,52.83061,0.84719,6448,full-circle ring,8,7,,1680,Y,685,F,43.5,1792,,Thomas Osborn,,,removed,,,2528,Y,09/12/2020 11:20
2504,Fakenham,S Peter & S Paul,Norfolk,16447,TF919296,52.83061,0.84719,6448,full-circle ring,8,8,,2184,Y,623,E♭,48,1678,,Thomas Norris,,,removed,,,2528,Y,09/12/2020 11:20
53855,Fakenham Magna,S Peter,Suffolk,20038,TL910766,52.35429,0.80394,11720,full-circle ring,3 U/R,1,,448,Y,1199,D,26.13,c1520,Y,Thomas Church or Roger Reve,Y,,conventional,unturned,,9107,Y,07/04/2024 12:43
53856,Fakenham Magna,S Peter,Suffolk,20038,TL910766,52.35429,0.80394,11720,full-circle ring,3 U/R,2,,560,Y,1114,C♯,28.88,1572,Y,Stephen II Tonne,,,conventional,unturned,,9107,Y,07/04/2024 12:43
53857,Fakenham Magna,S Peter,Suffolk,20038,TL910766,52.35429,0.80394,11720,full-circle ring,3 U/R,3,,644,Y,1015,B,31.43,1667,,Robert Gurney,,,conventional,unturned,cracked,9107,Y,07/04/2024 12:43
20710,Faldingworth,All Saints,Lincolnshire,15630,TF066847,53.34913,-0.39969,5631,full-circle ring,3,1,,,,1105.5,C♯,31.31,c1500,Y,Richard Mellours,,,conventional,unturned,,2529,Y,24/08/2023 09:47
20711,Faldingworth,All Saints,Lincolnshire,15630,TF066847,53.34913,-0.39969,5631,full-circle ring,3,2,,741,,968.5,B,33,1854,,Charles & George Mears,,,conventional,unturned,,2529,Y,24/08/2023 09:47
2505,Faldingworth,All Saints,Lincolnshire,15630,TF066847,53.34913,-0.39969,5631,full-circle ring,3,3,,1120,Y,873,A,38,1733,,Daniel Hedderly,,,removed,quarter,,2529,Y,24/08/2023 09:47
20713,Falkenham,S Ethelbert,Suffolk,12642,TM293390,52.00239,1.33953,2643,full-circle ring,6,1,,302,,,G♯,22.88,1993,,Whitechapel Bell Foundry,,,flat,unturned,,2530,Y,09/12/2020 11:20
20714,Falkenham,S Ethelbert,Suffolk,12642,TM293390,52.00239,1.33953,2643,full-circle ring,6,2,,333,,,F♯,24,1993,,Whitechapel Bell Foundry,,,flat,unturned,,2530,Y,09/12/2020 11:20
20715,Falkenham,S Ethelbert,Suffolk,12642,TM293390,52.00239,1.33953,2643,full-circle ring,6,3,,395,,,E,25.5,1994,,Whitechapel Bell Foundry,,,flat,unturned,,2530,Y,09/12/2020 11:20
20716,Falkenham,S Ethelbert,Suffolk,12642,TM293390,52.00239,1.33953,2643,full-circle ring,6,4,,419,,,D♯,26.75,1728,,Thomas Gardiner,,,conventional,quarter,,2530,Y,09/12/2020 11:20
20717,Falkenham,S Ethelbert,Suffolk,12642,TM293390,52.00239,1.33953,2643,full-circle ring,6,5,,519,,,C♯,28.94,1666,,John Darbie,,,conventional,quarter,,2530,Y,09/12/2020 11:20
2506,Falkenham,S Ethelbert,Suffolk,12642,TM293390,52.00239,1.33953,2643,full-circle ring,6,6,,659,,,B,32.25,1666,,John Darbie,,,conventional,quarter,,2530,Y,09/12/2020 11:20
30420,Fallowfield,Holy Innocents,Greater Manchester,16503,SJ855940,53.44285,-2.21953,6504,full-circle ring,8,1,,420,,1425,F,26.63,1863,,George Mears,,,removed,,,4442,Y,30/06/2021 10:53
30421,Fallowfield,Holy Innocents,Greater Manchester,16503,SJ855940,53.44285,-2.21953,6504,full-circle ring,8,2,,464,,1340,E,27.75,1863,,George Mears,,,removed,,,4442,Y,30/06/2021 10:53
30422,Fallowfield,Holy Innocents,Greater Manchester,16503,SJ855940,53.44285,-2.21953,6504,full-circle ring,8,3,,495,,1190,D,28.75,1863,,George Mears,,,removed,,,8864,Y,27/04/2023 19:20
30423,Fallowfield,Holy Innocents,Greater Manchester,16503,SJ855940,53.44285,-2.21953,6504,full-circle ring,8,4,,540,,1065.5,C,30.5,1863,,George Mears,,,removed,,,4442,Y,30/06/2021 10:55
30424,Fallowfield,Holy Innocents,Greater Manchester,16503,SJ855940,53.44285,-2.21953,6504,full-circle ring,8,5,,623,,944.5,B♭,32.38,1863,,George Mears,,,removed,,,4442,Y,30/06/2021 10:55
30425,Fallowfield,Holy Innocents,Greater Manchester,16503,SJ855940,53.44285,-2.21953,6504,full-circle ring,8,6,,756,,888.5,A,34.63,1863,,George Mears,,,removed,,,4442,Y,30/06/2021 10:56
30426,Fallowfield,Holy Innocents,Greater Manchester,16503,SJ855940,53.44285,-2.21953,6504,full-circle ring,8,7,,993,,798,G,38.5,1863,,George Mears,,,removed,,,4442,Y,30/06/2021 10:56
4395,Fallowfield,Holy Innocents,Greater Manchester,16503,SJ855940,53.44285,-2.21953,6504,full-circle ring,8,8,,1392,,711,F,43,1863,,George Mears,,,removed,,,4442,Y,30/06/2021 10:59
27992,Far Headingley,S Chad,West Yorkshire,11181,SE273369,53.82787,-1.58628,1182,full-circle ring,8,1,,555,,1278,E♭,28,1933,,John Taylor & Co,,,flat,unturned,,3954,Y,09/12/2020 11:20
27993,Far Headingley,S Chad,West Yorkshire,11181,SE273369,53.82787,-1.58628,1182,full-circle ring,8,2,,607,,1203,D,28.88,1933,,John Taylor & Co,,,flat,unturned,,3954,Y,09/12/2020 11:20
27994,Far Headingley,S Chad,West Yorkshire,11181,SE273369,53.82787,-1.58628,1182,full-circle ring,8,3,,646,,1072,C,30.38,1933,,John Taylor & Co,,,flat,unturned,,3954,Y,09/12/2020 11:20
27995,Far Headingley,S Chad,West Yorkshire,11181,SE273369,53.82787,-1.58628,1182,full-circle ring,8,4,,723,,955,B♭,32.5,1933,,John Taylor & Co,,,flat,unturned,,3954,Y,09/12/2020 11:20
27996,Far Headingley,S Chad,West Yorkshire,11181,SE273369,53.82787,-1.58628,1182,full-circle ring,8,5,,919,,851,A♭,35.5,1933,,John Taylor & Co,,,flat,unturned,,3954,Y,09/12/2020 11:20
27997,Far Headingley,S Chad,West Yorkshire,11181,SE273369,53.82787,-1.58628,1182,full-circle ring,8,6,,1051,,804,G,37.38,1933,,John Taylor & Co,,,flat,unturned,,3954,Y,09/12/2020 11:20
27998,Far Headingley,S Chad,West Yorkshire,11181,SE273369,53.82787,-1.58628,1182,full-circle ring,8,7,,1513,,716,F,42.06,1933,,John Taylor & Co,,,flat,unturned,,3954,Y,09/12/2020 11:20
3926,Far Headingley,S Chad,West Yorkshire,11181,SE273369,53.82787,-1.58628,1182,full-circle ring,8,8,,2085,,638,E♭,46.88,1933,,John Taylor & Co,,,flat,unturned,,3954,Y,09/12/2020 11:20
20719,Fareham,S Peter & S Paul,Hampshire,12724,SU581065,50.85527,-1.17497,2725,full-circle ring,10,1,,421,,1824,A♯,23.88,1961,,Mears & Stainbank,,,flat,unturned,,8701,Y,30/12/2022 18:50
20720,Fareham,S Peter & S Paul,Hampshire,12724,SU581065,50.85527,-1.17497,2725,full-circle ring,10,2,,479,,1648,G♯,24.88,1961,,Mears & Stainbank,,,flat,unturned,,8702,Y,30/12/2022 18:50
20721,Fareham,S Peter & S Paul,Hampshire,12724,SU581065,50.85527,-1.17497,2725,full-circle ring,10,3,,458,,1460,F♯,26.25,1883,,John Warner & Sons,,,conventional,unturned,,8702,Y,30/12/2022 18:50
20722,Fareham,S Peter & S Paul,Hampshire,12724,SU581065,50.85527,-1.17497,2725,full-circle ring,10,4,,504,,1372,E♯,27.25,1883,,John Warner & Sons,,,conventional,unturned,,8701,Y,30/12/2022 18:50
20723,Fareham,S Peter & S Paul,Hampshire,12724,SU581065,50.85527,-1.17497,2725,full-circle ring,10,5,,465,,1216,D♯,27.25,1742,Y,Joshua Kipling,,,conventional,quarter,,8700,Y,30/12/2022 18:50
20724,Fareham,S Peter & S Paul,Hampshire,12724,SU581065,50.85527,-1.17497,2725,full-circle ring,10,6,,503,,1088,C♯,29.25,1742,Y,Joshua Kipling,,,conventional,quarter,,8700,Y,30/12/2022 18:50
20725,Fareham,S Peter & S Paul,Hampshire,12724,SU581065,50.85527,-1.17497,2725,full-circle ring,10,7,,670,,966,B,32,1742,Y,Joshua Kipling,,,conventional,quarter,,8700,Y,30/12/2022 18:50
20726,Fareham,S Peter & S Paul,Hampshire,12724,SU581065,50.85527,-1.17497,2725,full-circle ring,10,8,,778,,894,A♯,33.63,1742,Y,Joshua Kipling,,,conventional,quarter,,8700,Y,30/12/2022 18:50
20727,Fareham,S Peter & S Paul,Hampshire,12724,SU581065,50.85527,-1.17497,2725,full-circle ring,10,9,,922,,810,G♯,38,1742,Y,Joshua Kipling,,,conventional,quarter,,8700,Y,30/12/2022 18:50
2510,Fareham,S Peter & S Paul,Hampshire,12724,SU581065,50.85527,-1.17497,2725,full-circle ring,10,10,,1315,,720,F♯,42.5,1745,Y,Joshua Kipling,,,removed,quarter,,8700,Y,05/04/2024 18:09
20728,Faringdon,All Saints,Oxfordshire,15801,SU288957,51.65958,-1.58399,5802,full-circle ring,8,1,,493,,1316,E,27,1926,,John Taylor & Co,,,flat,unturned,,2533,Y,09/12/2020 11:20
20729,Faringdon,All Saints,Oxfordshire,15801,SU288957,51.65958,-1.58399,5802,full-circle ring,8,2,,528,,1241,D♯,28,1926,,John Taylor & Co,,,flat,unturned,,2533,Y,09/12/2020 11:20
20730,Faringdon,All Saints,Oxfordshire,15801,SU288957,51.65958,-1.58399,5802,full-circle ring,8,3,,639,,1106,C♯,30.5,1926,,John Taylor & Co,,,flat,unturned,,2533,Y,09/12/2020 11:20
20731,Faringdon,All Saints,Oxfordshire,15801,SU288957,51.65958,-1.58399,5802,full-circle ring,8,4,,734,,984.5,B,32.38,1926,,John Taylor & Co,,,flat,unturned,,2533,Y,29/03/2024 18:43
